customer_id,first_name,last_name,date_of_birth,gender,country,city,employment_status,employment_length_years,annual_income,monthly_income,created_at
CUST0000230,Diego,Dubois,1988-08-23,Male,France,Paris,Employed,14.4,137264.5,11438.71,2026-08-06
CUST0000231,Nina,Lopez,2004-08-23,Male,Poland,Krakow,Employed,4.0,51979.61,4331.63,2021-12-31
CUST0000232,Sofia,Garcia,1992-08-23,Female,Spain,Madrid,Self-employed,2.6,29621.0,2468.42,2020-05-07
CUST0000233,Felix,Smith,1980-08-23,Male,France,Paris,Employed,4.5,107881.12,8990.09,2019-01-14
CUST0000234,Piotr,Jansen,1967-08-24,Male,United Kingdom,Manchester,Employed,4.0,54451.03,4537.59,2019-08-03
CUST0000235,Elena,Rossi,1994-08-24,Male,Italy,Rome,Self-employed,5.3,29335.98,2444.66,2023-11-14
CUST0000236,Sofia,Smith,1993-08-23,Male,United Kingdom,Manchester,Self-employed,9.3,41241.11,3436.76,2023-07-06
CUST0000237,Julia,Smith,2008-08-23,Female,France,Marseille,Employed,0.0,53228.65,4435.72,2023-12-02
CUST0000238,Piotr,Smith,1986-08-24,Female,Spain,Madrid,Employed,7.6,45428.76,3785.73,2019-03-09
CUST0000239,Nina,Novak,1999-08-24,Male,Italy,Milan,Employed,2.0,72738.93,6061.58,2022-05-05
CUST0000240,Marco,Silva,1991-08-24,Female,Italy,Rome,Employed,4.4,88635.02,7386.25,2020-05-18
CUST0000241,Diego,Kowalski,1996-08-23,Female,Poland,Wroclaw,Employed,12.0,34807.36,2900.61,2021-07-28
CUST0000242,Jan,Kowalski,1985-08-23,Female,France,Paris,Employed,14.4,47356.43,3946.37,2023-10-04
CUST0000243,Julia,Dubois,2008-08-23,Female,Poland,Warsaw,Employed,0.0,70494.45,5874.54,2021-02-09
CUST0000244,Maria,Moreau,2005-08-23,Male,Italy,Rome,Employed,3.0,46821.82,3901.82,2024-01-17
CUST0000245,Elena,Kowalski,1954-08-24,Male,United Kingdom,Birmingham,Self-employed,8.8,-40730.85,3394.24,2021-03-18
CUST0000246,Emma,Kowalski,2002-08-24,Female,Germany,Berlin,Employed,6.0,41357.26,3446.44,2022-11-26
CUST0000247,Laura,Andersson,1999-08-24,Female,Poland,Poznan,Student,1.3,24551.49,2045.96,2022-07-06
CUST0000248,Elena,Smith,1958-08-24,Female,Poland,Gdansk,Retired,6.8,42018.47,3501.54,2021-12-07
CUST0000249,Julia,Garcia,1943-08-24,Male,United Kingdom,Manchester,Employed,10.1,80755.62,6729.63,2019-12-19
CUST0000250,Anna,Muller,2000-08-23,Male,Poland,Krakow,Student,0.4,10245.35,853.78,2023-05-29
CUST0000251,Piotr,Andersson,1989-08-23,Male,Poland,Poznan,RETIRED,6.9,27131.03,2260.92,2026-07-28
CUST0000252,Piotr,Jansen,1979-08-24,Female,Italy,Turin,Employed,5.9,80799.96,6733.33,2023-12-02
CUST0000253,Elena,Silva,1960-08-23,Female,Spain,Madrid,Self-employed,20.1,182576.59,15214.72,2024-09-14
CUST0000254,Elena,Garcia,1998-08-24,Female,Poland,Gdansk,Employed,6.9,42481.77,3540.15,2025-02-22
CUST0000255,Lucas,Jansen,1987-08-24,Male,Poland,Gdansk,Self-employed,11.1,38694.7,3224.56,2019-04-17
CUST0000256,Elena,Moreau,1973-08-23,Female,Netherlands,Amsterdam,Employed,19.1,62501.36,5208.45,2025-01-23
CUST0000257,Piotr,Rossi,1978-08-24,Male,United Kingdom,London,Employed,10.1,31812.54,2651.04,2020-11-08
CUST0000258,Laura,Dubois,1989-08-23,Male,France,Marseille,Employed,9.8,36183.0,3015.25,2024-01-31
CUST0000259,Emma,Muller,1986-08-24,Female,Poland,Warsaw,Retired,7.0,25288.95,2107.41,2026-07-10
CUST0000260,Piotr,Silva,2003-08-24,Female,Poland,Poznan,Employed,5.0,53098.07,4424.84,2025-11-02
CUST0000261,Sofia,Kowalski,1987-08-24,Female,Poland,Warsaw,Employed,5.5,51312.41,4276.03,2022-03-03
CUST0000262,Emma,Garcia,1988-08-23,Female,United Kingdom,Birmingham,Employed,20.0,38376.09,3198.01,2025-05-29
CUST0000263,Marco,Andersson,1981-08-23,Female,Poland,Krakow,Employed,2.0,36244.75,3020.4,2023-09-24
CUST0000264,Piotr,Kowalski,1992-08-23,Male,Poland,Warsaw,Retired,6.1,17727.15,1477.26,2020-01-08
CUST0000265,Marco,Lopez,1977-08-23,Female,United Kingdom,London,Self-employed,10.2,62021.86,5168.49,2020-11-01
CUST0000266,Maria,Dubois,1970-08-24,Female,Netherlands,Amsterdam,Employed,9.8,33695.78,2807.98,2026-04-26
CUST0000267,Felix,Dubois,1982-08-24,Male,Spain,Barcelona,Employed,5.5,61305.34,5108.78,2025-12-31
CUST0000268,Emma,Jansen,1979-08-24,Male,Germany,Berlin,Employed,1.4,21299.75,1774.98,2025-10-26
CUST0000269,Jan,Silva,1983-08-24,Female,Germany,Frankfurt,Employed,2.4,32138.51,2678.21,2021-12-09
CUST0000270,Tomasz,Smith,1984-08-23,Male,Germany,Hamburg,Unemployed,0.8,5101.85,425.15,2021-06-15
CUST0000271,Elena,Moreau,1994-08-24,Male,Poland,Krakow,Self-employed,1.0,31238.11,2603.18,2025-03-01
CUST0000272,Marco,Lopez,1980-08-23,Male,France,Marseille,Employed,10.7,24298.61,2024.88,2019-02-26
CUST0000273,Diego,Muller,1985-08-23,Male,Germany,Hamburg,Employed,15.2,65936.31,5494.69,2025-11-11
CUST0000274,Tomasz,Andersson,1955-08-24,Female,France,Marseille,Employed,12.0,25213.55,2101.13,2023-08-14
CUST0000275,Hugo,Rossi,1962-08-24,Male,Italy,Rome,Employed,13.7,55308.16,4609.01,2023-11-03
CUST0000276,Sofia,Lopez,1979-08-24,Female,Netherlands,Utrecht,Employed,1.0,96520.11,8043.34,2022-05-09
CUST0000277,Anna,Garcia,1995-08-24,Male,Poland,Wroclaw,Self-employed,5.7,32422.74,2701.9,2026-06-28
CUST0000278,Marco,Rossi,2000-08-23,Male,Germany,Frankfurt,Employed,3.0,99843.31,8320.28,2024-09-24
CUST0000279,Elena,Andersson,1967-08-24,Female,Poland,Wroclaw,Retired,1.6,31863.38,2655.28,2019-05-31
CUST0000280,Nina,Fischer,1980-08-23,Female,Germany,Hamburg,Employed,4.8,23561.25,1963.44,2023-01-05
CUST0000281,Nina,Nowak,1977-08-23,Male,Poland,Krakow,Employed,18.8,64638.12,5386.51,2025-07-28
CUST0000282,Elena,Jansen,2008-08-23,Male,Poland,Warsaw,Employed,0.0,31684.67,2640.39,2019-08-02
CUST0000283,Marco,Rossi,1971-08-24,Female,Spain,Madrid,Employed,3.3,30040.64,2503.39,2024-08-20
CUST0000284,Marco,Silva,1978-08-24,Male,Germany,Frankfurt,Employed,7.3,49107.02,4092.25,2020-11-14
CUST0000285,Elena,Jansen,2000-08-23,Male,Italy,Turin,Employed,8.0,86838.0,7236.5,2022-11-15
CUST0000286,Tomasz,Lopez,1991-08-24,Male,Poland,Krakow,Self-employed,5.7,15709.35,1309.11,2025-09-30
CUST0000287,Sofia,Lopez,1980-08-23,Female,Poland,Poznan,Employed,15.9,71565.66,5963.8,2022-10-07
CUST0000288,Sofia,Andersson,1983-08-24,Female,Germany,Berlin,Self-employed,4.8,16982.07,1415.17,2019-04-16
CUST0000289,Elena,Andersson,1988-08-23,Male,Poland,Warsaw,Self-employed,4.2,21397.1,1783.09,2019-02-28
CUST0000290,Anna,Moreau,1985-08-23,Female,Poland,Wroclaw,Employed,3.5,36790.63,3065.89,2024-08-19
CUST0000291,Anna,Muller,1988-08-23,Male,Netherlands,Rotterdam,Employed,5.7,68220.83,5685.07,2026-02-13
CUST0000292,Hugo,Novak,1982-08-24,Female,Poland,Gdansk,Employed,0.3,18762.1,1563.51,2021-03-26
CUST0000293,Anna,Novak,1963-08-24,Male,Poland,Poznan,Employed,5.9,37050.76,3087.56,2026-02-25
CUST0000294,Maria,Nowak,2008-08-23,Female,France,Paris,Unemployed,1.4,16404.74,1367.06,2022-06-18
CUST0000295,Felix,Moreau,1987-08-24,Female,Germany,Frankfurt,Retired,8.0,25893.66,2157.8,2019-06-13
CUST0000296,Emma,Andersson,1982-08-24,Male,France,Lyon,Employed,2.8,34910.29,2909.19,2023-01-23
CUST0000297,Hugo,Rossi,1980-08-23,Male,Germany,Frankfurt,Employed,7.9,53524.01,4460.33,2026-06-12
CUST0000298,Lucas,Smith,1989-08-23,Male,Spain,Madrid,Self-employed,7.8,54662.23,4555.19,2020-11-29
CUST0000299,Jan,Smith,2008-08-23,Male,Poland,Warsaw,Self-employed,0.0,90574.74,7547.9,2026-05-07
CUST0000300,Maria,Moreau,1979-08-24,Male,Germany,Berlin,Employed,12.2,49458.11,4121.51,2023-12-26
CUST0000301,Nina,Lopez,1960-08-23,Male,United Kingdom,Birmingham,Unemployed,0.3,4655.63,387.97,2022-01-11
CUST0000302,Jan,Fischer,2005-08-23,Female,Italy,Rome,Employed,3.0,46587.95,3882.33,2024-04-20
CUST0000303,Tomasz,Andersson,1972-08-23,Male,Germany,Frankfurt,Employed,1.3,45183.64,,2022-01-24
CUST0000304,Marco,Nowak,1989-08-23,Male,France,Marseille,Employed,11.4,53977.6,4498.13,2019-08-26
CUST0000305,Marco,Moreau,1985-08-23,Female,Poland,Warsaw,Employed,3.1,62090.02,5174.17,2025-08-29
CUST0000306,Felix,Nowak,1999-08-24,Female,Poland,Gdansk,Retired,9.0,20575.43,1714.62,2021-11-10
CUST0000307,Tomasz,Muller,1989-08-23,Male,Poland,Warsaw,Employed,13.8,58159.68,4846.64,2023-04-30
CUST0000308,Tomasz,Kowalski,1966-08-24,Female,United Kingdom,London,Employed,6.2,45237.54,3769.8,2024-09-10
CUST0000309,Marco,Lopez,1976-08-23,Male,Poland,Wroclaw,Employed,5.9,60175.2,5014.6,2019-08-20
CUST0000310,Emma,Smith,1960-08-23,Non-binary,United Kingdom,London,Employed,1.9,69199.57,5766.63,2024-07-08
CUST0000311,Laura,Garcia,1968-08-23,Male,Poland,Krakow,Employed,7.1,40701.42,3391.78,2021-10-17
CUST0000312,Anna,Nowak,1978-08-24,Female,Italy,Rome,Employed,12.1,52482.14,4373.51,2023-03-02
CUST0000313,Piotr,Dubois,1960-08-23,Female,Spain,Barcelona,Self-employed,8.6,15299.68,1274.97,2022-06-30
CUST0000314,Tomasz,Novak,1978-08-24,Female,Poland,Warsaw,Employed,17.2,-91644.18,7637.02,2024-12-12
CUST0000315,Tomasz,Lopez,1972-08-23,Female,Poland,Krakow,Unemployed,0.6,5157.34,429.78,2020-06-07
CUST0000316,Jan,Jansen,1988-08-23,Male,Poland,Wroclaw,,5.2,31776.74,2648.06,2019-10-28
CUST0000317,Nina,Silva,1983-08-24,Male,Italy,Milan,Self-employed,3.3,32532.18,2711.02,2022-02-21
CUST0000318,Julia,Fischer,2027-04-21,Female,Poland,Poznan,Unemployed,1.2,3615.74,301.31,2019-11-27
CUST0000319,Piotr,Moreau,1970-08-24,Female,France,Paris,Employed,1.9,104375.78,8697.98,2020-11-08
CUST0000320,Nina,Garcia,2000-08-23,Male,Germany,Hamburg,Employed,8.0,29539.16,2461.6,2024-01-11
CUST0000321,Felix,Lopez,1973-08-23,Female,Spain,Valencia,Retired,12.3,28904.47,2408.71,2025-04-05
CUST0000322,Emma,Jansen,1987-08-24,Male,Germany,Munich,Employed,11.9,46459.61,3871.63,2024-04-20
CUST0000323,Sofia,Lopez,1968-08-23,Female,France,Paris,Self-employed,3.6,19173.91,1597.83,2021-06-06
CUST0000324,Sofia,Nowak,1973-08-23,Male,Netherlands,Rotterdam,Employed,6.2,34201.69,2850.14,2025-03-24
CUST0000325,Tomasz,Nowak,1959-08-24,Female,Poland,Wroclaw,Employed,10.4,132830.02,11069.17,2022-02-08
CUST0000326,Anna,Moreau,1974-08-24,Male,Spain,Madrid,Employed,4.3,40524.03,3377.0,2020-05-20
CUST0000327,Lucas,Andersson,2006-08-24,Female,Poland,Wroclaw,Retired,2.0,13583.85,1131.99,2024-10-13
CUST0000328,Anna,Muller,1985-08-23,Male,Germany,Berlin,Employed,4.3,40566.76,3380.56,2022-12-14
CUST0000329,Anna,Moreau,2000-08-23,Female,Italy,Milan,Unemployed,0.3,11304.03,942.0,2021-11-01
CUST0000330,Emma,Nowak,1991-08-24,Female,United Kingdom,Birmingham,Self-employed,7.1,40588.11,3382.34,2024-01-20
CUST0000331,Hugo,Andersson,1963-08-24,Male,United Kingdom,Manchester,Employed,19.3,49006.73,4083.89,2024-07-17
CUST0000332,Elena,Muller,1975-08-24,Female,Poland,Poznan,Employed,10.6,55263.03,4605.25,2020-09-16
CUST0000333,Jan,Kowalski,1994-08-24,Female,Germany,Munich,Employed,2.3,42776.76,3564.73,2019-11-24
CUST0000334,Piotr,Fischer,1998-08-24,Female,Germany,Frankfurt,Employed,2.5,46529.25,3877.44,2022-12-14
CUST0000335,Emma,Fischer,1984-08-23,Female,France,Marseille,Self-employed,11.7,101145.41,8428.78,2019-05-24
CUST0000336,Tomasz,Nowak,2001-08-23,Female,Germany,Frankfurt,Employed,7.0,11664.98,972.08,2023-11-19
CUST0000337,Felix,Nowak,1993-08-23,Male,Poland,Poznan,Employed,15.0,56541.23,4711.77,2022-05-13
CUST0000338,Laura,Silva,1980-08-23,Female,Poland,Poznan,Self-employed,23.9,40387.1,3365.59,2020-08-21
CUST0000339,Julia,Kowalski,1968-08-23,Male,Poland,Wroclaw,Employed,3.3,49956.22,4163.02,2023-07-30
CUST0000340,Anna,Novak,1975-08-24,Male,Germany,Frankfurt,Employed,8.7,80706.69,6725.56,2021-11-14
CUST0000341,Jan,Moreau,2008-08-23,Female,Poland,Gdansk,,0.0,83179.97,6931.66,2021-12-20
CUST0000342,Maria,Novak,1980-08-23,Male,Italy,Milan,Emp.,11.5,49462.66,4121.89,2020-08-27
CUST0000343,Laura,Garcia,1983-08-24,Male,France,Paris,Self-employed,21.1,52357.65,4363.14,2024-03-03
CUST0000344,Marco,Muller,1978-08-24,Male,Poland,Warsaw,Employed,7.9,72970.26,6080.86,2025-11-26
CUST0000345,Piotr,Andersson,1961-08-23,Female,United Kingdom,London,Employed,5.1,31762.43,2646.87,2023-09-24
CUST0000346,Laura,Kowalski,2008-08-23,Female,Italy,Rome,Employed,0.0,66253.27,5521.11,2020-10-23
CUST0000347,Diego,Jansen,1992-08-23,Female,Poland,Krakow,Employed,13.2,42723.42,3560.28,2025-05-16
CUST0000348,Lucas,Smith,1976-08-23,Male,Poland,Warsaw,Employed,13.3,33065.72,2755.48,2019-12-04
CUST0000349,Elena,Novak,2006-08-24,Non-binary,Poland,Gdansk,Employed,2.0,45288.65,3774.05,2021-03-20
CUST0000350,Hugo,Muller,1963-08-24,Male,Poland,Warsaw,Retired,4.2,14109.26,1175.77,2019-04-09
CUST0000351,Hugo,Novak,1979-08-24,Female,Spain,Barcelona,Retired,8.4,17577.97,1464.83,2025-06-27
CUST0000352,Diego,Andersson,1972-08-23,Male,Netherlands,Rotterdam,Employed,5.4,91103.11,7591.93,2019-05-06
CUST0000353,Maria,Garcia,1992-08-23,Female,Poland,Warsaw,Self-employed,15.9,-134305.7,11192.14,2023-03-06
CUST0000354,Nina,Rossi,1973-08-23,Male,Spain,Valencia,Employed,5.4,54588.09,4549.01,2020-06-19
CUST0000355,Felix,Kowalski,1969-08-23,Female,Poland,Gdansk,Student,1.4,14094.58,1174.55,2020-08-15
CUST0000356,Felix,Smith,1981-08-23,Male,France,Marseille,Employed,9.2,98271.78,8189.32,2023-08-26
CUST0000357,Tomasz,Garcia,1981-08-23,Male,Spain,Valencia,Employed,1.9,35714.44,2976.2,2025-02-22
CUST0000358,Nina,Nowak,1980-08-23,Female,Germany,Hamburg,Employed,4.5,77891.39,6490.95,2019-02-19
CUST0000359,Elena,Jansen,2031-10-04,Female,Poland,Poznan,Employed,12.0,40879.25,3406.6,2020-03-19
CUST0000360,Diego,Jansen,1986-08-24,Male,France,Paris,Self-employed,12.8,68357.02,5696.42,2021-03-11
CUST0000361,Elena,Nowak,1986-08-24,Female,Netherlands,Utrecht,Employed,5.3,55561.04,4630.09,2026-03-20
CUST0000362,Diego,Muller,1979-08-24,Male,Poland,Poznan,Employed,11.6,58671.77,4889.31,2019-06-12
CUST0000363,Emma,Nowak,1970-08-24,Male,Poland,Krakow,Employed,15.8,73385.17,6115.43,2020-05-13
CUST0000364,Hugo,Andersson,1999-08-24,Male,Poland,Krakow,Retired,6.0,28750.56,2395.88,2022-02-01
CUST0000365,Emma,Rossi,1986-08-24,Female,France,Lyon,Unemployed,0.1,997.96,83.16,2021-06-28
CUST0000366,Nina,Kowalski,1963-08-24,Female,France,Paris,Employed,11.2,59303.73,4941.98,2019-05-16
CUST0000367,Nina,Muller,1994-08-24,Female,Spain,Valencia,Employed,2.6,36104.27,3008.69,2023-02-17
CUST0000368,Elena,Lopez,1996-08-23,Male,Spain,Madrid,Employed,6.0,73640.77,6136.73,2023-08-24
CUST0000369,Tomasz,Garcia,1981-08-23,Female,Italy,Rome,Retired,19.6,28671.28,2389.27,2020-05-09
CUST0000370,Lucas,Andersson,1972-08-23,Female,Spain,Madrid,Self-employed,22.8,32947.8,2745.65,2024-04-06
CUST0000371,Maria,Smith,1984-08-23,Female,Poland,Gdansk,Employed,12.9,112149.08,9345.76,2019-06-08
CUST0000372,Laura,Muller,1965-08-23,Male,France,Paris,Retired,4.3,36136.29,3011.36,2024-08-04
CUST0000373,Tomasz,Rossi,1972-08-23,Female,Poland,Wroclaw,Employed,0.7,37825.34,3152.11,2020-12-24
CUST0000374,Julia,Kowalski,1972-08-23,Male,Poland,Gdansk,Self-employed,3.9,51842.8,,2020-09-18
CUST0000375,Laura,Novak,1976-08-23,Male,Netherlands,Amsterdam,Employed,2.2,22695.46,1891.29,2020-07-02
CUST0000376,Diego,Rossi,1951-08-24,Male,United Kingdom,Birmingham,Employed,20.5,71039.55,5919.96,2025-08-22
CUST0000377,Maria,Smith,1987-08-24,Male,Netherlands,Amsterdam,Employed,1.2,42268.15,3522.35,2022-11-03
CUST0000378,Emma,Muller,2008-08-23,Male,Germany,Hamburg,Employed,0.0,45428.42,3785.7,2024-04-11
CUST0000379,Hugo,Fischer,1962-08-24,Male,France,Paris,Retired,8.3,18836.42,1569.7,2020-07-23
CUST0000380,Diego,Garcia,1990-08-24,Female,Germany,Berlin,Employed,7.0,64874.48,5406.21,2019-06-08
CUST0000381,Nina,Jansen,1982-08-24,Male,Poland,Poznan,Unemployed,0.3,4717.2,393.1,2019-04-17
CUST0000382,Nina,Moreau,1966-08-24,Male,Poland,Gdansk,Self-employed,10.8,29116.71,2426.39,2022-05-16
CUST0000383,Diego,Andersson,2006-08-24,Male,France,Marseille,Self-employed,2.0,60326.92,5027.24,2021-06-30
CUST0000384,Felix,Silva,2002-08-24,Male,Poland,Poznan,Retired,6.0,31107.73,2592.31,2024-11-14
CUST0000385,Tomasz,Moreau,2006-08-24,Male,Netherlands,Rotterdam,Employed,2.0,40419.76,3368.31,2025-01-11
CUST0000386,Piotr,Muller,1995-08-24,Male,Poland,Warsaw,Employed,13.0,48448.47,4037.37,2021-05-18
CUST0000387,Tomasz,Lopez,1978-08-24,Female,Poland,Krakow,EMPLOYED,3.4,47588.24,3965.69,2022-04-25
CUST0000388,Hugo,Jansen,1977-08-23,Female,Spain,Barcelona,Employed,6.9,95127.8,7927.32,2021-12-01
CUST0000389,Jan,Dubois,1980-08-23,Female,Poland,Krakow,Retired,0.8,23246.8,1937.23,2024-02-29
CUST0000390,Nina,Garcia,2004-08-23,Female,Italy,Milan,Employed,4.0,50554.45,4212.87,2023-10-25
CUST0000391,Julia,Novak,2008-08-23,Female,United Kingdom,London,Employed,0.0,28566.03,2380.5,2023-12-24
CUST0000392,Elena,Lopez,1983-08-24,Female,Poland,Wroclaw,Employed,20.0,34856.99,2904.75,2019-06-04
CUST0000393,Piotr,Andersson,1991-08-24,Female,United Kingdom,,Employed,5.8,53842.22,4486.85,2021-08-01
CUST0000394,Elena,Kowalski,1978-08-24,Male,United Kingdom,London,Self-employed,1.9,64100.7,5341.72,2026-05-24
CUST0000395,Lucas,Smith,1974-08-24,Female,Spain,Madrid,Employed,9.8,32796.82,2733.07,2021-08-12
CUST0000396,Tomasz,Novak,1982-08-24,Male,Spain,Barcelona,Self-employed,4.6,19355.61,1612.97,2020-05-02
CUST0000397,Laura,Dubois,1973-08-23,Male,United Kingdom,Manchester,Self-employed,12.1,-56527.7,4710.64,2020-07-11
CUST0000398,Tomasz,Novak,1981-08-23,Female,France,Paris,Unemployed,0.4,5873.87,489.49,2019-03-16
CUST0000399,Elena,Andersson,1977-08-23,Female,Poland,Wroclaw,Employed,17.7,29312.16,2442.68,2024-12-20
CUST0000400,Maria,Kowalski,1994-08-24,Female,United Kingdom,London,Self-employed,7.4,44774.1,3731.18,2019-01-15
CUST0000401,Hugo,Jansen,1987-08-24,Male,Netherlands,Amsterdam,Employed,6.3,66634.42,5552.87,2023-07-23
CUST0000402,Felix,Muller,1981-08-23,Female,France,Paris,Employed,16.9,74801.58,6233.46,2022-01-20
CUST0000403,Piotr,Smith,1973-08-23,Male,United Kingdom,Manchester,Self-employed,13.5,72772.3,6064.36,2019-09-22
CUST0000404,Sofia,Dubois,1990-08-24,Male,Germany,Frankfurt,Self-employed,3.9,80262.04,6688.5,2025-10-05
CUST0000405,Lucas,Fischer,1977-08-23,Male,Spain,Madrid,Employed,13.2,46551.99,3879.33,2024-09-03
CUST0000406,Hugo,Moreau,1988-08-23,Female,Netherlands,Amsterdam,Retired,11.4,19219.88,1601.66,2025-04-08
CUST0000407,Felix,Smith,1986-08-24,Female,Poland,Krakow,Employed,6.6,57884.59,4823.72,2026-03-01
CUST0000408,Nina,Jansen,1972-08-23,Female,Poland,Krakow,Employed,12.5,58439.68,4869.97,2025-12-22
CUST0000409,Nina,Silva,2008-08-23,Female,France,Marseille,Student,0.5,11847.95,987.33,2024-05-10
CUST0000410,Lucas,Andersson,2002-08-24,Female,Germany,Munich,Employed,6.0,,5460.71,2023-01-30
CUST0000411,Laura,Silva,2005-08-23,Male,France,Lyon,Unemployed,0.4,4187.73,348.98,2024-04-30
CUST0000412,Piotr,Novak,2008-08-23,Male,Poland,Gdansk,Employed,0.0,61879.93,5156.66,2022-06-07
CUST0000413,Lucas,Lopez,1993-08-23,Male,Germany,Frankfurt,Unemployed,1.1,9753.73,812.81,2020-05-21
CUST0000414,Piotr,Fischer,1974-08-24,Male,France,Lyon,Self-employed,6.7,65487.27,5457.27,2021-12-13
CUST0000415,Anna,Nowak,1988-08-23,Female,France,,Self-employed,6.2,39241.73,3270.14,2022-07-28
CUST0000416,Diego,Smith,1981-08-23,Male,United Kingdom,Birmingham,Employed,5.9,17014.99,1417.92,2019-05-10
CUST0000417,Nina,Smith,1969-08-23,Male,United Kingdom,,Self-employed,5.8,,7277.6,2025-06-24
CUST0000418,Julia,Jansen,1965-08-23,Male,United Kingdom,London,Employed,2.6,44516.47,3709.71,2025-12-15
CUST0000419,Anna,Jansen,1985-08-23,Male,Spain,Madrid,Student,0.6,10380.05,865.0,2022-03-19
CUST0000420,Jan,Novak,1965-08-23,Female,United Kingdom,London,Employed,4.5,62348.38,5195.7,2022-10-17
CUST0000421,Jan,Dubois,1983-08-24,Female,France,Marseille,Employed,18.3,47792.22,3982.68,2025-06-06
CUST0000422,Hugo,Garcia,1996-08-23,Female,France,Lyon,Retired,3.2,28343.85,2361.99,2022-06-25
CUST0000423,Piotr,Smith,1992-08-23,Female,Poland,Krakow,Employed,16.0,56533.09,4711.09,2024-04-05
CUST0000424,Sofia,Fischer,2005-08-23,Male,Poland,Krakow,Employed,3.0,67765.54,5647.13,2022-12-09
CUST0000425,Diego,Rossi,1996-08-23,Female,France,Paris,Self-employed,12.0,28574.09,2381.17,2021-01-27
CUST0000426,Elena,Kowalski,1989-08-23,Male,Italy,Turin,Employed,7.9,53582.59,4465.22,2025-01-27
CUST0000427,Nina,Lopez,1973-08-23,Male,United Kingdom,Manchester,Employed,2.3,92505.37,7708.78,2020-06-22
CUST0000428,Sofia,Muller,1960-08-23,Female,Poland,Gdansk,Employed,2.4,78905.57,6575.46,2020-09-18
CUST0000429,Tomasz,Silva,2003-08-24,Female,France,Paris,Employed,4.2,47586.35,3965.53,2024-04-15
CUST0000430,Piotr,Fischer,1979-08-24,Male,Poland,Wroclaw,Employed,5.1,46421.55,3868.46,2024-06-05
CUST0000431,Diego,Garcia,1999-08-24,Male,United Kingdom,London,Employed,6.9,15499.2,1291.6,2026-04-19
CUST0000432,Jan,Rossi,1977-08-23,Female,Spain,Valencia,Employed,9.1,45657.36,3804.78,2024-06-08
CUST0000433,Hugo,Garcia,1986-08-24,Female,France,Lyon,Employed,6.3,28902.36,2408.53,2019-03-10
CUST0000434,Julia,Muller,2008-08-23,Male,France,Lyon,Employed,0.0,52673.76,4389.48,2025-06-30
CUST0000435,Nina,Muller,1971-08-24,Female,Poland,Wroclaw,Self-employed,9.8,20943.19,1745.27,2022-03-02
CUST0000436,Lucas,Muller,1992-08-23,Male,Germany,Munich,Self-employed,6.1,5983.1,498.59,2019-01-25
CUST0000437,Maria,Smith,1991-08-24,Female,Italy,Turin,Employed,11.3,56966.64,4747.22,2023-06-06
CUST0000438,Nina,Jansen,1999-08-24,Female,United Kingdom,Manchester,Employed,9.0,70080.05,5840.0,2020-04-20
CUST0000439,Laura,Kowalski,1993-08-23,Male,France,Marseille,Retired,10.0,25797.04,2149.75,2022-03-07
CUST0000440,Lucas,Fischer,1978-08-24,Male,Germany,Berlin,Employed,10.4,95272.63,7939.39,2022-08-08
CUST0000441,Marco,Andersson,1987-08-24,Male,Poland,Krakow,Employed,8.2,51366.13,,2019-07-27
CUST0000442,Marco,Kowalski,1979-08-24,Female,Poland,Gdansk,,15.3,144220.46,12018.37,2025-07-03
CUST0000443,Lucas,Fischer,1979-08-24,Non-binary,Poland,Warsaw,Employed,7.1,56680.11,4723.34,2022-11-26
CUST0000444,Sofia,Kowalski,1966-08-24,Female,Germany,Berlin,Unemployed,0.8,11714.68,976.22,2026-05-19
CUST0000445,Sofia,Jansen,1989-08-23,Female,Netherlands,Utrecht,Retired,7.2,20643.25,1720.27,2022-07-22
CUST0000446,Sofia,Smith,2005-08-23,Female,France,Paris,Retired,2.3,24915.57,2076.3,2023-07-20
CUST0000447,Anna,Jansen,1969-08-23,Female,Poland,Krakow,Employed,2.1,28266.93,2355.58,2025-03-18
CUST0000448,Elena,Lopez,1989-08-23,Male,Poland,Wroclaw,Employed,13.1,42872.6,3572.72,2020-08-15
CUST0000449,Piotr,Moreau,1968-08-23,Female,Poland,Warsaw,Employed,18.5,48637.27,4053.11,2025-12-13
CUST0000450,Maria,Garcia,1979-08-24,Male,Spain,Madrid,Employed,5.5,64938.14,5411.51,2020-05-30
CUST0000451,Maria,Silva,1986-08-24,Female,Germany,Berlin,Employed,13.2,36501.09,3041.76,2026-08-13
CUST0000452,Felix,Lopez,1979-08-24,Non-binary,Spain,Madrid,Self-employed,1.1,43467.38,3622.28,2023-11-21
CUST0000453,Lucas,Novak,1957-08-23,Female,Spain,Madrid,Employed,10.0,46588.85,3882.4,2022-12-19
CUST0000454,Marco,Moreau,1955-08-24,Male,Poland,Poznan,Retired,7.1,24564.71,2047.06,2020-08-09
CUST0000455,Emma,Smith,1983-08-24,Female,France,Paris,Employed,20.5,53832.95,4486.08,2023-05-09
CUST0000456,Jan,Garcia,1982-08-24,Female,Netherlands,Amsterdam,Employed,6.4,42310.09,3525.84,2023-03-25
CUST0000457,Marco,Jansen,1969-08-23,Male,Germany,Berlin,Retired,3.0,23425.42,1952.12,2026-07-10
CUST0000458,Piotr,Fischer,1996-08-23,Male,Poland,Wroclaw,Self-employed,1.8,26856.21,2238.02,2025-05-20
