customer_id,first_name,last_name,date_of_birth,gender,country,city,employment_status,employment_length_years,annual_income,monthly_income,created_at
CUST0000468,Tomasz,Moreau,1957-08-23,Female,Italy,Turin,Employed,4.2,35977.01,2998.08,2019-07-23
CUST0000469,Lucas,Fischer,1969-08-23,Female,Poland,Wroclaw,Unemployed,0.5,4508.62,375.72,2021-12-01
CUST0000470,Hugo,Rossi,1997-08-23,Female,Poland,Warsaw,,8.2,51437.63,4286.47,2019-10-16
CUST0000471,Maria,Jansen,1979-08-24,Male,Poland,Krakow,Retired,4.8,23954.84,1996.24,2024-08-17
CUST0000472,Hugo,Smith,1990-08-24,Female,Germany,Frankfurt,Retired,2.8,32417.39,2701.45,2026-05-24
CUST0000473,Anna,Kowalski,1988-08-23,Female,Poland,,Employed,6.2,145912.02,12159.34,2022-03-26
CUST0000474,Jan,Silva,1981-08-23,Male,Spain,Madrid,Employed,17.9,50156.49,4179.71,2020-11-09
CUST0000475,Hugo,Smith,1975-08-24,Female,Poland,Poznan,Employed,5.5,58941.51,4911.79,2022-10-27
CUST0000476,Maria,Dubois,1989-08-23,Female,Poland,Krakow,Retired,6.3,22488.14,1874.01,2026-05-23
CUST0000477,Nina,Nowak,1969-08-23,Male,Germany,Munich,Self-employed,14.0,29908.81,,2020-03-21
CUST0000478,Maria,Jansen,2000-08-23,Female,Spain,Madrid,Employed,8.0,36606.82,3050.57,2024-03-17
CUST0000479,Maria,Silva,1984-08-23,Male,Italy,Turin,Employed,11.7,16854.76,1404.56,2019-09-18
CUST0000480,Elena,Nowak,1948-08-23,Male,United Kingdom,Birmingham,Employed,8.6,37411.31,3117.61,2021-04-19
CUST0000481,Maria,Silva,1981-08-23,Female,France,Paris,Employed,8.3,141292.75,11774.4,2022-05-12
CUST0000482,Elena,Muller,1964-08-23,Male,United Kingdom,Manchester,Employed,1.3,62438.44,5203.2,2021-12-07
CUST0000483,Marco,Muller,1983-08-24,Male,United Kingdom,Birmingham,Employed,2.4,97915.58,8159.63,2020-05-13
CUST0000484,Nina,Dubois,1976-08-23,Male,Poland,Wroclaw,Unemployed,1.2,9051.19,754.27,2024-12-10
CUST0000485,Felix,Dubois,1985-08-23,Male,France,Paris,Employed,3.0,-42722.11,3560.18,2024-02-23
CUST0000486,Jan,Moreau,1986-08-24,Male,Spain,Valencia,Employed,6.2,18943.97,1578.66,2022-05-01
CUST0000487,Marco,Kowalski,1995-08-24,Male,Poland,Krakow,Self-employed,2.2,53411.1,4450.92,2022-03-15
CUST0000488,Tomasz,Rossi,1978-08-24,Male,United Kingdom,Manchester,Student,0.9,12893.85,1074.49,2019-07-28
CUST0000489,Diego,Novak,1996-08-23,Female,Germany,Munich,Employed,3.3,31124.97,2593.75,2024-01-19
CUST0000490,Maria,Garcia,1975-08-24,Male,France,Marseille,Retired,2.8,26713.01,2226.08,2020-10-03
CUST0000491,Maria,Lopez,1969-08-23,Male,Poland,Wroclaw,Employed,1.7,57674.12,4806.18,2021-04-20
CUST0000492,Marco,Novak,1979-08-24,Male,United Kingdom,Birmingham,Retired,10.5,21339.78,1778.31,2025-07-30
CUST0000493,Piotr,Lopez,1988-08-23,Female,Italy,Turin,Employed,6.2,,4693.82,2023-11-29
CUST0000494,Sofia,Lopez,1978-08-24,Female,Poland,Gdansk,Self-employed,13.7,50063.9,4171.99,2024-04-28
CUST0000495,Maria,Nowak,1988-08-23,Male,Germany,Frankfurt,Employed,4.1,49749.72,4145.81,2021-01-09
CUST0000496,Diego,Smith,1971-08-24,Male,Poland,Gdansk,Student,0.5,11098.6,924.88,2022-10-31
CUST0000497,Nina,Novak,2008-08-23,Female,Poland,Gdansk,Retired,0.0,17284.48,1440.37,2019-02-08
CUST0000498,Maria,Kowalski,1989-08-23,Female,Netherlands,Utrecht,Full-time,15.7,44448.31,3704.03,2020-11-16
CUST0000499,Julia,Smith,2008-08-23,Female,Germany,Hamburg,Employed,0.0,71227.69,5935.64,2025-02-12
CUST0000500,Laura,Andersson,2005-08-23,Male,Germany,Berlin,Employed,3.0,40052.62,3337.72,2022-08-18
CUST0000501,Laura,Fischer,1965-08-23,Female,Poland,Warsaw,Employed,8.5,59267.68,4938.97,2023-11-09
CUST0000502,Felix,Dubois,1971-08-24,Male,Netherlands,Utrecht,Self-employed,17.4,73824.1,6152.01,2025-01-12
CUST0000503,Laura,Moreau,1994-08-24,Female,Poland,Krakow,Self-employed,3.1,41394.73,3449.56,2026-03-01
CUST0000504,Laura,Andersson,2005-08-23,Female,United Kingdom,Birmingham,Employed,1.2,52729.1,4394.09,2019-08-16
CUST0000505,Anna,Kowalski,2008-08-23,Female,Poland,Gdansk,Employed,0.0,41117.34,3426.44,2023-06-11
CUST0000506,Jan,Garcia,1992-08-23,Male,Poland,Poznan,Retired,11.5,28415.78,2367.98,2026-08-10
CUST0000507,Tomasz,Lopez,1950-08-24,Male,United Kingdom,Birmingham,Employed,6.5,35305.24,2942.1,2020-07-12
CUST0000508,Elena,Kowalski,1978-08-24,Male,Poland,Krakow,Self-employed,9.2,121874.96,10156.25,2025-07-29
CUST0000509,Emma,Nowak,1992-08-23,Male,United Kingdom,Manchester,Employed,2.5,41116.73,3426.39,2023-06-09
CUST0000510,Laura,Rossi,1977-08-23,Female,Poland,Gdansk,Employed,5.3,111026.11,9252.18,2021-06-07
CUST0000511,Piotr,Lopez,2006-08-24,Male,Spain,Valencia,Employed,2.0,78118.88,6509.91,2024-12-27
CUST0000512,Lucas,Andersson,1988-08-23,Female,Spain,Madrid,Employed,1.5,74787.66,6232.3,2025-08-28
CUST0000513,Nina,Muller,1983-08-24,Female,United Kingdom,Birmingham,,6.7,79311.72,6609.31,2020-02-03
CUST0000514,Laura,Dubois,1985-08-23,Female,Poland,Wroclaw,Employed,4.9,36187.86,3015.66,2024-03-19
CUST0000515,Jan,Lopez,1973-08-23,Female,United Kingdom,Birmingham,,34.5,56792.76,4732.73,2026-02-28
CUST0000516,Elena,Garcia,1979-08-24,Male,Netherlands,Rotterdam,Self-employed,6.3,100708.3,8392.36,2024-02-05
CUST0000517,Elena,Silva,1975-08-24,Male,Poland,Poznan,Employed,18.1,30992.12,2582.68,2023-03-09
CUST0000518,Lucas,Smith,1994-08-24,Male,Poland,Warsaw,Employed,9.1,82998.56,6916.55,2020-01-26
CUST0000519,Marco,Novak,1971-08-24,Male,Spain,Barcelona,Self-employed,5.7,16286.04,1357.17,2022-06-11
CUST0000520,Julia,Novak,1961-08-23,Male,Poland,Poznan,Self-employed,16.3,49519.51,4126.63,2025-12-05
CUST0000521,Nina,Fischer,1998-08-24,Female,United Kingdom,Birmingham,Employed,2.2,71733.99,5977.83,2025-02-10
CUST0000522,Lucas,Nowak,1996-08-23,Female,Spain,Madrid,Employed,4.4,53085.57,4423.8,2022-06-11
CUST0000523,Anna,Smith,1965-08-23,Female,Poland,Warsaw,Unemployed,1.5,5733.3,477.78,2021-05-12
CUST0000524,Jan,Andersson,1987-08-24,Male,France,Marseille,Employed,0.5,41287.58,3440.63,2025-02-21
CUST0000525,Nina,Dubois,1964-08-23,Non-binary,France,Lyon,Self-employed,6.2,52258.34,4354.86,2026-05-26
CUST0000526,Nina,Andersson,1990-08-24,Female,Poland,Gdansk,Employed,6.1,27537.7,2294.81,2021-04-16
CUST0000527,Nina,Silva,1964-08-23,Male,Italy,Rome,Self-employed,7.7,71676.69,5973.06,2025-03-14
CUST0000528,Maria,Dubois,1982-08-24,Male,Poland,Krakow,Employed,5.3,72758.99,6063.25,2021-05-10
CUST0000529,Maria,Nowak,1980-08-23,Male,Germany,Berlin,Self-employed,11.7,16485.0,1373.75,2025-04-29
CUST0000530,Emma,Lopez,1962-08-24,Male,Italy,Turin,Employed,3.3,81601.28,6800.11,2026-05-18
CUST0000531,Piotr,Fischer,1989-08-23,Male,Poland,Gdansk,Employed,12.8,40708.15,3392.35,2024-01-27
CUST0000532,Emma,Moreau,1997-08-23,Male,Spain,Madrid,Employed,2.4,35681.26,2973.44,2022-10-19
CUST0000533,Julia,Rossi,1990-08-24,Male,Poland,Krakow,Self-employed,8.2,41108.26,3425.69,2021-05-27
CUST0000534,Sofia,Rossi,1978-08-24,Female,Germany,Frankfurt,Employed,15.0,92963.69,7746.97,2019-06-17
CUST0000535,Jan,Rossi,2006-08-24,Male,Poland,Warsaw,Employed,2.0,37390.65,3115.89,2019-05-27
CUST0000536,Emma,Kowalski,1975-08-24,Female,United Kingdom,Birmingham,Self-employed,3.7,60539.37,5044.95,2025-05-23
CUST0000537,Hugo,Muller,1992-08-23,Male,Spain,Valencia,Employed,13.2,114708.29,9559.02,2024-01-22
CUST0000538,Tomasz,Rossi,1968-08-23,Female,Italy,Rome,Employed,7.3,49198.23,4099.85,2020-09-26
CUST0000539,Marco,Lopez,2008-08-23,Female,Netherlands,,Unemployed,0.6,11343.76,945.31,2023-03-22
CUST0000540,Sofia,Muller,1995-08-24,Female,United Kingdom,Birmingham,Unemployed,1.1,18568.79,1547.4,2025-09-20
CUST0000541,Tomasz,Jansen,2008-08-23,Female,Spain,Madrid,Retired,0.0,17534.76,1461.23,2023-12-15
CUST0000542,Maria,Jansen,1996-08-23,Female,France,Lyon,Employed,12.0,45703.45,3808.62,2026-01-03
CUST0000543,Diego,Dubois,1981-08-23,Female,Italy,Rome,Employed,8.0,52831.49,4402.62,2019-11-25
CUST0000544,Diego,Moreau,1987-08-24,Female,United Kingdom,Manchester,Unemployed,1.2,3327.34,277.28,2019-07-23
CUST0000545,Anna,Nowak,1988-08-23,Female,Italy,Milan,Employed,19.3,48680.9,4056.74,2024-02-05
CUST0000546,Felix,Moreau,1986-08-24,Male,Poland,Poznan,Self-employed,12.3,68911.39,5742.62,2023-06-15
CUST0000547,Anna,Novak,1981-08-23,Male,Germany,Frankfurt,Employed,5.1,80959.77,6746.65,2024-04-06
CUST0000548,Lucas,Rossi,1998-08-24,Male,United Kingdom,Manchester,Retired,5.7,33571.97,2797.66,2026-07-04
CUST0000549,Laura,Novak,1974-08-24,Female,Poland,Poznan,Self-employed,14.6,111488.84,,2019-11-01
CUST0000550,Marco,Smith,1975-08-24,Female,Poland,Poznan,Employed,7.9,,6261.18,2026-02-13
CUST0000551,Piotr,Lopez,1979-08-24,Male,Netherlands,Utrecht,Employed,7.0,81114.71,6759.56,2019-06-19
CUST0000552,Anna,Kowalski,1976-08-23,Female,Germany,Berlin,Employed,5.0,54461.25,4538.44,2023-01-07
CUST0000553,Hugo,Kowalski,1980-08-23,Female,Poland,Krakow,Employed,14.2,45255.0,3771.25,2025-05-12
CUST0000554,Anna,Jansen,1956-08-23,Male,Poland,Krakow,Self-employed,3.2,76183.1,6348.59,2024-03-15
CUST0000555,Lucas,Lopez,1985-08-23,Male,Germany,Hamburg,Employed,4.4,49921.59,4160.13,2020-09-13
CUST0000556,Emma,Kowalski,1988-08-23,Female,United Kingdom,Birmingham,Employed,14.1,45801.34,3816.78,2023-08-15
CUST0000557,Felix,Novak,1995-08-24,Male,Netherlands,Amsterdam,Employed,13.0,100422.79,8368.57,2025-11-24
CUST0000558,Elena,Lopez,1998-08-24,Female,Netherlands,Amsterdam,Self-employed,10.0,47580.49,3965.04,2020-07-21
CUST0000559,Diego,Smith,2001-08-23,Male,United Kingdom,Manchester,Employed,6.2,77657.64,6471.47,2026-03-03
CUST0000560,Hugo,Moreau,1996-08-23,Female,United Kingdom,Manchester,Employed,5.1,48545.59,4045.47,2023-12-29
CUST0000561,Julia,Novak,1985-08-23,Female,Poland,Krakow,Retired,5.5,31151.92,2595.99,2019-08-31
CUST0000562,Marco,Muller,1979-08-24,Male,Italy,Rome,Employed,1.4,32982.74,2748.56,2021-07-19
CUST0000563,Maria,Fischer,1983-08-24,Female,Poland,Gdansk,,0.7,92326.32,7693.86,2025-08-04
CUST0000564,Felix,Andersson,1995-08-24,Male,Poland,Gdansk,Student,1.4,16185.28,1348.77,2021-08-01
CUST0000565,Emma,Kowalski,1971-08-24,Female,Netherlands,Utrecht,Employed,4.8,53276.32,4439.69,2026-03-29
CUST0000566,Emma,Jansen,1974-08-24,Male,Italy,Milan,Retired,3.4,18985.94,1582.16,2022-03-19
CUST0000567,Maria,Andersson,1986-08-24,Male,Poland,Krakow,Self-employed,7.0,74668.18,6222.35,2021-08-15
CUST0000568,Sofia,Fischer,1993-08-23,Male,United Kingdom,Manchester,Self-employed,8.1,42677.11,3556.43,2025-07-08
CUST0000569,Laura,Novak,1976-08-23,Male,Germany,Berlin,Employed,5.8,48082.15,4006.85,2025-01-02
CUST0000570,Emma,Smith,1981-08-23,Female,Poland,Krakow,Employed,6.0,97546.0,8128.83,2020-10-27
CUST0000571,Tomasz,Rossi,2004-08-23,Male,Poland,Wroclaw,Employed,4.0,40295.64,3357.97,2024-12-21
CUST0000572,Piotr,Muller,1985-08-23,Female,Poland,Wroclaw,Employed,10.9,46558.54,3879.88,2020-12-01
CUST0000573,Jan,Nowak,1980-08-23,Male,France,Paris,Employed,4.1,45352.44,3779.37,2025-11-06
CUST0000574,Elena,Silva,1997-08-23,Male,Germany,Frankfurt,Employed,2.8,28384.89,2365.41,2019-01-21
CUST0000575,Emma,Lopez,1981-08-23,Male,France,Paris,Self-employed,4.6,51781.81,4315.15,2024-01-24
CUST0000576,Marco,Nowak,2004-08-23,Male,Poland,Wroclaw,Employed,4.0,56998.82,4749.9,2020-03-08
CUST0000577,Sofia,Andersson,1965-08-23,Male,Netherlands,Rotterdam,Self-employed,11.3,83960.22,6996.68,2024-03-05
CUST0000578,Laura,Silva,1967-08-24,Female,United Kingdom,Manchester,Retired,21.9,31037.57,2586.46,2026-06-26
CUST0000579,Tomasz,Muller,1988-08-23,Male,Italy,Turin,Self-employed,7.0,46752.87,3896.07,2024-02-08
CUST0000580,Emma,Muller,1979-08-24,Male,Poland,Poznan,Unemployed,0.8,9234.48,769.54,2022-04-26
CUST0000581,Elena,Garcia,2008-08-23,Female,United Kingdom,Birmingham,Self-employed,0.0,56937.59,4744.8,2025-04-18
CUST0000582,Elena,Andersson,2000-08-23,Male,Italy,Milan,Employed,3.3,35998.72,2999.89,2020-06-29
CUST0000583,Piotr,Rossi,1988-08-23,Female,Poland,Krakow,Employed,9.0,41168.59,3430.72,2023-02-25
CUST0000584,Laura,Fischer,1999-08-24,Female,Poland,Wroclaw,Retired,9.0,19982.09,1665.17,2026-05-21
CUST0000585,Felix,Dubois,1974-08-24,Female,Poland,Wroclaw,Self-employed,7.5,90362.91,7530.24,2021-09-21
CUST0000586,Lucas,Nowak,1956-08-23,Female,Poland,Krakow,Unemployed,0.4,12347.85,,2019-03-17
CUST0000587,Anna,Nowak,2000-08-23,Male,Germany,Munich,Student,0.4,10988.47,915.71,2022-05-18
CUST0000588,Maria,Dubois,1996-08-23,Male,Poland,Warsaw,Employed,12.0,39991.49,3332.62,2022-09-14
CUST0000589,Laura,Dubois,1981-08-23,Male,Poland,Wroclaw,Employed,3.4,38786.27,3232.19,2025-03-17
CUST0000590,Elena,Novak,1961-08-23,Male,United Kingdom,Birmingham,Self-employed,10.6,79068.89,6589.07,2025-02-25
CUST0000591,Maria,Smith,2001-08-23,Female,Poland,Wroclaw,Employed,6.8,36040.55,3003.38,2021-08-07
CUST0000592,Julia,Muller,1981-08-23,Female,Poland,,Employed,7.9,57458.66,4788.22,2024-11-28
CUST0000593,Lucas,Muller,1959-08-24,Female,United Kingdom,Birmingham,Unemployed,0.0,3517.97,293.16,2020-02-04
CUST0000594,Sofia,Jansen,2007-08-24,Male,Poland,Gdansk,Employed,1.0,45413.17,3784.43,2020-06-12
CUST0000595,Laura,Rossi,2002-08-24,Female,Poland,Warsaw,Employed,5.9,51867.35,4322.28,2023-08-15
CUST0000596,Elena,Andersson,1990-08-24,Male,Poland,Gdansk,Self-employed,1.0,101328.68,8444.06,2024-05-30
CUST0000597,Piotr,Moreau,1991-08-24,Male,Poland,Krakow,Employed,12.6,145251.04,12104.25,2025-03-04
CUST0000598,Anna,Rossi,1973-08-23,Male,Germany,Munich,Retired,2.0,13962.11,1163.51,2023-10-05
CUST0000599,Marco,Jansen,1981-08-23,Male,Poland,Wroclaw,Employed,4.8,47122.42,3926.87,2019-12-23
CUST0000600,Marco,Fischer,2008-08-23,Female,Poland,Krakow,Retired,0.0,19472.92,1622.74,2024-03-01
CUST0000601,Hugo,Muller,1977-08-23,Male,Netherlands,Utrecht,Employed,2.4,63370.32,5280.86,2022-04-13
CUST0000602,Julia,Jansen,1992-08-23,Male,Italy,Milan,Employed,5.9,68744.79,,2021-01-13
CUST0000603,Anna,Rossi,1966-08-24,Male,Poland,Gdansk,Employed,11.6,52172.32,4347.69,2021-08-05
CUST0000604,Marco,Silva,1993-08-23,Male,Poland,Gdansk,Employed,4.7,56380.63,4698.39,2025-03-14
CUST0000605,Hugo,Novak,1993-08-23,Male,Germany,Munich,Employed,6.0,51324.24,4277.02,2020-05-10
CUST0000606,Lucas,Nowak,1976-08-23,Non-binary,Italy,Turin,Retired,2.9,24264.89,2022.07,2023-04-11
CUST0000607,Tomasz,Muller,1973-08-23,Female,Spain,Barcelona,Unemployed,0.0,4372.97,364.41,2019-08-20
CUST0000608,Sofia,Kowalski,1978-08-24,Male,Poland,Wroclaw,Employed,2.1,53359.82,4446.65,2024-07-18
CUST0000609,Marco,Kowalski,2008-08-23,Male,Poland,Poznan,Self-employed,0.0,204415.34,17034.61,2020-02-23
CUST0000610,Maria,Kowalski,1976-08-23,Female,Germany,Hamburg,Retired,1.6,29265.82,2438.82,2026-03-09
CUST0000611,Jan,Andersson,1998-08-24,Male,Italy,Turin,Unemployed,0.7,4376.41,364.7,2025-09-29
CUST0000612,Anna,Moreau,1981-08-23,Female,Italy,Turin,Employed,6.8,40070.95,3339.25,2025-07-17
CUST0000613,Tomasz,Dubois,2004-08-23,Male,Poland,Poznan,Employed,4.0,40562.86,3380.24,2021-08-31
CUST0000614,Maria,Moreau,1978-08-24,Female,France,Marseille,Retired,8.7,27489.21,2290.77,2024-12-25
CUST0000615,Tomasz,Novak,1995-08-24,Female,Poland,Warsaw,Employed,6.0,51242.91,4270.24,2020-01-11
CUST0000616,Felix,Fischer,2002-08-24,Male,United Kingdom,Birmingham,Employed,1.0,21177.77,1764.81,2021-03-19
CUST0000617,Hugo,Novak,1974-08-24,Female,Italy,Milan,Self-employed,2.4,72768.42,6064.04,2020-01-06
CUST0000618,Tomasz,Muller,1981-08-23,Female,Germany,Munich,Employed,6.6,,7992.94,2019-06-01
CUST0000619,Jan,Jansen,1993-08-23,Female,Poland,Poznan,Unemployed,1.4,5655.52,471.29,2021-10-22
CUST0000620,Lucas,Jansen,1964-08-23,Male,France,Paris,Employed,12.2,133469.66,11122.47,2023-05-24
CUST0000621,Elena,Silva,1990-08-24,Male,Germany,Frankfurt,Self-employed,18.0,39343.74,3278.64,2025-08-05
CUST0000622,Emma,Fischer,1984-08-23,Male,Spain,Barcelona,Student,1.0,6169.13,514.09,2019-04-07
CUST0000623,Diego,Nowak,1980-08-23,Female,Poland,Krakow,Student,0.1,12126.28,1010.52,2022-02-10
CUST0000624,Hugo,Andersson,1993-08-23,Male,Italy,Rome,Retired,10.8,36535.94,3044.66,2024-06-17
CUST0000625,Sofia,Fischer,1977-08-23,Female,Poland,Wroclaw,Retired,18.7,20207.92,1683.99,2020-07-16
CUST0000626,Maria,Nowak,1991-08-24,Male,Poland,Gdansk,Employed,15.4,59500.36,4958.36,2024-08-19
CUST0000627,Anna,Dubois,1990-08-24,Female,Poland,Warsaw,Student,1.1,9904.29,825.36,2023-05-12
CUST0000628,Sofia,Moreau,1965-08-23,Female,Poland,Wroclaw,Retired,10.1,,1930.0,2023-04-22
CUST0000629,Marco,Kowalski,1999-08-24,Female,Poland,Gdansk,Employed,8.7,-69000.91,5750.08,2019-12-15
CUST0000630,Laura,Muller,2008-08-23,Male,United Kingdom,Manchester,Employed,0.0,75584.05,6298.67,2020-04-14
CUST0000631,Tomasz,Fischer,1961-08-23,Male,Poland,Wroclaw,Employed,9.6,30159.71,2513.31,2025-09-16
CUST0000632,Lucas,Muller,1948-08-23,Female,Poland,Krakow,Employed,7.5,76202.82,6350.24,2025-09-11
CUST0000633,Hugo,Andersson,1990-08-24,Male,Poland,Warsaw,Self-employed,7.2,67280.71,5606.73,2022-06-17
CUST0000634,Nina,Moreau,2008-08-23,Male,Poland,Poznan,Employed,0.0,40128.88,3344.07,2023-07-23
CUST0000635,Hugo,Smith,1988-08-23,Female,Italy,Turin,Employed,8.2,135926.78,11327.23,2023-02-22
CUST0000636,Elena,Smith,1988-08-23,Male,Netherlands,Rotterdam,Employed,7.0,47455.42,3954.62,2022-12-09
CUST0000637,Marco,Smith,1987-08-24,Male,Poland,Wroclaw,Employed,5.8,74367.42,6197.28,2024-06-12
CUST0000638,Diego,Dubois,2000-08-23,Female,Spain,Madrid,Retired,5.4,44978.05,3748.17,2023-05-05
CUST0000639,Emma,Dubois,1976-08-23,Male,United Kingdom,Birmingham,Employed,2.3,45558.95,3796.58,2019-12-16
CUST0000640,Maria,Jansen,1977-08-23,Female,Netherlands,Utrecht,Employed,6.4,128489.52,10707.46,2019-08-20
CUST0000641,Maria,Moreau,2005-08-23,Male,Poland,Gdansk,Employed,3.0,39867.95,3322.33,2025-07-02
CUST0000642,Jan,Lopez,1974-08-24,Female,Poland,Krakow,Retired,4.2,,1060.15,2024-08-30
CUST0000643,Felix,Moreau,1955-08-24,Male,Germany,Hamburg,Retired,0.6,20611.56,1717.63,2020-07-09
CUST0000644,Maria,Nowak,1982-08-24,Female,Italy,Milan,Employed,9.3,85581.1,7131.76,2019-06-19
CUST0000645,Diego,Rossi,1989-08-23,Male,United Kingdom,London,Employed,7.7,67261.31,5605.11,2020-09-05
CUST0000646,Nina,Novak,1986-08-24,Male,Germany,Berlin,Employed,19.1,67748.65,,2023-06-04
CUST0000647,Lucas,Jansen,1975-08-24,Female,Poland,Krakow,Employed,3.8,54854.26,4571.19,2023-06-19
CUST0000648,Elena,Rossi,2008-08-23,Male,United Kingdom,Manchester,Self-employed,0.0,61031.76,,2020-04-17
CUST0000649,Elena,Rossi,1982-08-24,Non-binary,Italy,Rome,Employed,5.5,38267.33,3188.94,2020-05-07
CUST0000650,Elena,Nowak,1989-08-23,Male,Germany,Hamburg,Employed,4.9,16994.58,1416.22,2020-08-03
CUST0000651,Lucas,Rossi,1958-08-24,Female,United Kingdom,Manchester,Employed,1.3,76352.59,6362.72,2022-05-22
CUST0000652,Sofia,Dubois,1986-08-24,Male,Germany,Frankfurt,EMPLOYED,7.0,41827.22,3485.6,2020-10-13
CUST0000653,Anna,Dubois,1961-08-23,Female,Germany,Munich,Employed,4.5,81977.92,6831.49,2022-06-28
CUST0000654,Diego,Jansen,1999-08-24,Female,France,Paris,,9.0,60648.31,5054.03,2019-02-09
CUST0000655,Diego,Garcia,1976-08-23,Male,Spain,Madrid,Employed,7.1,85106.35,,2026-02-27
CUST0000656,Julia,Muller,1980-08-23,Male,Netherlands,Utrecht,Employed,3.4,69507.22,5792.27,2025-10-26
CUST0000657,Jan,Moreau,1996-08-23,Male,Germany,Munich,Employed,6.5,18156.05,1513.0,2021-08-03
CUST0000658,Diego,Dubois,1982-08-24,Female,Poland,Poznan,Student,0.5,6783.09,565.26,2025-02-24
CUST0000659,Sofia,Garcia,1967-08-24,Male,Germany,Frankfurt,Employed,10.0,68358.6,5696.55,2023-02-04
CUST0000660,Julia,Silva,1989-08-23,Male,Poland,Krakow,Employed,6.7,44332.07,3694.34,2019-03-29
CUST0000661,Laura,Jansen,2008-08-23,Female,Poland,Poznan,Employed,0.0,78296.72,6524.73,2021-03-06
CUST0000662,Maria,Silva,1984-08-23,Male,Poland,Krakow,Self-employed,2.2,68525.5,5710.46,2019-06-09
CUST0000663,Jan,Garcia,1997-08-23,Female,Germany,Munich,Retired,4.5,17236.82,1436.4,2024-05-31
CUST0000664,Jan,Novak,1989-08-23,Female,Poland,Krakow,Unemployed,1.3,4996.19,416.35,2024-12-26
CUST0000665,Felix,Muller,1985-08-23,Male,Poland,Poznan,Employed,5.0,64605.42,5383.78,2023-09-20
CUST0000666,Felix,Fischer,2008-08-23,Male,Spain,Valencia,Unemployed,1.0,5433.88,452.82,2019-01-20
CUST0000667,Emma,Dubois,2007-08-24,Female,Poland,Krakow,Employed,1.0,62452.0,5204.33,2020-10-21
CUST0000668,Emma,Dubois,1977-08-23,Female,France,Paris,Retired,9.8,24610.05,2050.84,2022-08-02
CUST0000669,Emma,Dubois,1991-08-24,Female,Italy,Turin,Unemployed,0.6,9570.02,797.5,2020-02-09
CUST0000670,Marco,Dubois,2008-08-23,Male,France,Lyon,Employed,0.0,42813.74,3567.81,2019-10-27
CUST0000671,Julia,Andersson,1973-08-23,Female,Poland,Wroclaw,Employed,7.2,35073.03,2922.75,2021-04-30
CUST0000672,Marco,Smith,1980-08-23,Male,Poland,Poznan,Employed,4.7,41901.32,3491.78,2023-07-11
CUST0000673,Tomasz,Nowak,1994-08-24,Non-binary,France,Paris,Employed,4.4,23530.7,1960.89,2019-09-05
CUST0000674,Emma,Jansen,2002-08-24,Female,France,Marseille,Retired,3.4,21315.45,1776.29,2026-08-20
CUST0000675,Laura,Garcia,1972-08-23,Male,Poland,Krakow,Employed,10.2,,3440.02,2022-07-06
CUST0000676,Felix,Nowak,1979-08-24,Male,Germany,Hamburg,Self-employed,0.7,119749.09,9979.09,2020-04-25
CUST0000677,Piotr,Fischer,1951-08-24,Male,France,Lyon,Student,0.5,11455.52,954.63,2019-02-26
CUST0000678,Jan,Rossi,1978-08-24,Female,Poland,Poznan,Employed,11.5,28936.64,2411.39,2026-04-26
CUST0000679,Julia,Silva,1979-08-24,Female,France,Lyon,Employed,13.7,29836.82,2486.4,2023-07-19
CUST0000680,Jan,Muller,1986-08-24,Female,Poland,Warsaw,Employed,0.5,,4221.55,2025-08-14
CUST0000681,Piotr,Rossi,1973-08-23,Male,Poland,Warsaw,Unemployed,1.5,2146.74,178.9,2024-12-09
CUST0000682,Nina,Dubois,1975-08-24,Male,Spain,Valencia,Employed,3.5,62171.89,5180.99,2026-07-16
CUST0000683,Emma,Nowak,1966-08-24,Female,Poland,Wroclaw,Employed,4.5,49494.65,4124.55,2025-10-21
CUST0000684,Julia,Lopez,1991-08-24,Female,France,Paris,Employed,15.6,45000.55,,2024-11-09
CUST0000685,Nina,Rossi,1990-08-24,Male,Germany,Berlin,Retired,3.6,30697.32,2558.11,2025-07-05
CUST0000686,Maria,Silva,1991-08-24,Female,Poland,Warsaw,Employed,11.5,35950.54,2995.88,2025-07-21
CUST0000687,Lucas,Jansen,1973-08-23,Female,Italy,Turin,Employed,7.4,45122.0,3760.17,2020-12-12
CUST0000688,Anna,Smith,1963-08-24,Male,Poland,Gdansk,Student,1.3,9486.08,790.51,2023-07-19
CUST0000689,Lucas,Silva,1990-08-24,Female,Poland,Krakow,Employed,3.9,35308.58,2942.38,2026-07-16
CUST0000690,Piotr,Jansen,1990-08-24,Female,Italy,Rome,Employed,8.0,50489.89,4207.49,2025-08-19
CUST0000691,Elena,Nowak,1980-08-23,Female,Spain,Barcelona,Employed,6.2,26904.99,2242.08,2019-10-21
CUST0000692,Sofia,Andersson,1987-08-24,Female,United Kingdom,London,Employed,1.2,65214.57,5434.55,2019-11-08
CUST0000693,Piotr,Nowak,1971-08-24,Male,Poland,Wroclaw,Employed,2.9,38924.95,3243.75,2020-07-12
CUST0000694,Anna,Smith,2008-08-23,Male,Poland,Poznan,Self-employed,0.0,15059.21,1254.93,2024-09-02
CUST0000695,Maria,Dubois,1996-08-23,Male,United Kingdom,Birmingham,Self-employed,2.2,123028.82,10252.4,2022-01-04
CUST0000696,Piotr,Smith,1995-08-24,Female,Poland,Krakow,Employed,12.6,63300.96,5275.08,2023-10-23
